[2021-04-04T11:52:32.666+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.667+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:52:32.668+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.668+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:52:32.669+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.670+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:52:32.670+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.671+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:52:32.671+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.672+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
